mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	tempo	qpm	slur
34	34	405/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	620				
34	34	203/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	621				
34	34	407/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	622				
35	35	102	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	623				
35	35	103	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	624				48
35	35	413/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	625				48
35	35	207/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	626				48
35	35	415/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	627				
35	35	104	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	628				49
35	35	417/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	629				49
35	35	209/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	630				49
35	35	419/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	631				
35	35	102	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	632				
35	35	409/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	633				
35	35	205/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	634				
35	35	411/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	635				
35	35	103	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	636				
35	35	413/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	637				
35	35	207/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	638				
35	35	415/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	639				
35	35	104	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	640				
35	35	417/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	641				
35	35	209/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	642				
35	35	419/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	643				
36	36	105	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	644				50
36	36	423/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	645				
36	36	106	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	646				
36	36	105	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	647				
36	36	421/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	648				
36	36	211/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	649				
36	36	423/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	650				
36	36	106	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	651				
36	36	425/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	652				
36	36	213/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	653				
36	36	427/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	654				
36	36	107	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	655				
36	36	429/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	656				
36	36	215/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	657				
36	36	431/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	658				
37	37	108	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	659				
37	37	109	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	660				51
37	37	437/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	661				51
37	37	219/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	662				51
37	37	439/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	663				51
37	37	110	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	664				51
37	37	441/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	665				51
37	37	221/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	666				51
37	37	443/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	667				
37	37	108	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	668				
37	37	433/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	669				
37	37	217/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	670				
37	37	435/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	671				
37	37	109	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	672				
37	37	437/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	673				
37	37	219/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	674				
37	37	439/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	675				
37	37	110	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	676				
37	37	441/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	677				
37	37	221/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	678				
37	37	443/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	679				
38	38	111	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	680				
38	38	112	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	681				52
38	38	449/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	682				52
38	38	225/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	683				52
38	38	451/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	684				52
38	38	113	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	685				52
38	38	453/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	686				52
38	38	227/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	687				52
38	38	455/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	688				
38	38	111	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	689				
38	38	445/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	690				
38	38	223/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	691				
38	38	447/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	692				
38	38	112	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	693				
38	38	449/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	694				
38	38	225/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	695				
38	38	451/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	696				
38	38	113	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	697				
38	38	453/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	698				
38	38	227/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	699				
38	38	455/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	700				
39	39	114	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	701				53
39	39	457/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	702				53
39	39	229/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	703				53
39	39	459/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	704				
39	39	115	0.75	1/4	1/4	Chord	3/4	1	1	3/16			1/8	3/2	705				
39	39	463/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	706				
39	39	116	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	707				54
39	39	465/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	708				54
39	39	233/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	709				54
39	39	467/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	710				
39	39	116	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	711				
39	39	114	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	712				
39	39	457/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	713				
39	39	229/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	714				
39	39	459/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	715				
39	39	115	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	716				
39	39	461/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	717				
39	39	231/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	718				
39	39	463/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	719				
39	39	116	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	720				
39	39	465/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	721				
39	39	233/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	722				
39	39	467/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	723				
40	40	117	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	724				55
40	40	118	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	725				56
40	40	473/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	726				56
40	40	237/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	727				56
40	40	475/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	728				56
40	40	119	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	729				56
40	40	477/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	730				56
40	40	239/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	731				56
40	40	479/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	732				
40	40	117	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	733				57
40	40	118	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	734				
40	40	117	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	735				
41	41	120	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	736				
41	41	121	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	737				58
41	41	485/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	738				58
41	41	243/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	739				58
41	41	487/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	740				58
41	41	122	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	741				58
41	41	489/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	742				58
41	41	245/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	743				58
41	41	491/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	744				
41	41	120	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	745				
41	41	481/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	746				
41	41	241/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	747				
41	41	483/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	748				
41	41	121	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	749				
41	41	485/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	750				
41	41	243/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	751				
41	41	487/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	752				
41	41	122	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	753				
41	41	489/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	754				
41	41	245/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	755				
41	41	491/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	756				
42	42	123	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	757				59
42	42	495/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	758				
42	42	124	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	759				
42	42	123	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	760				
42	42	493/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	761				
42	42	247/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	762				
42	42	495/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	763				
42	42	124	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	764				
42	42	497/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	765				
42	42	249/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	766				
42	42	499/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	767				
42	42	125	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	768				
42	42	501/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	769				
42	42	251/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	770				
42	42	503/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	771				
43	43	126	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	772				
43	43	127	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	773				60
43	43	509/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	774				60
43	43	255/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	775				60
43	43	511/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	776				
43	43	128	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	777				61
43	43	513/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	778				61
43	43	257/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	779				61
43	43	515/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	780				
43	43	126	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	781				
43	43	505/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	782				
43	43	253/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	783				
43	43	507/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	784				
43	43	127	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	785				
43	43	509/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	786				
43	43	255/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	787				
43	43	511/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	788				
43	43	128	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	789				
43	43	513/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	790				
43	43	257/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	791				
43	43	515/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	792				
44	44	129	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	793				62
44	44	130	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	794				
44	44	129	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	795				
44	44	517/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	796				
44	44	259/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	797				
44	44	519/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	798				
44	44	130	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	799				
44	44	521/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	800				
44	44	261/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	801				
44	44	523/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	802				
44	44	131	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	803				
44	44	525/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	804				
44	44	263/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	805				
44	44	527/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	806				
45	45	132	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	807				
45	45	133	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	808				63
45	45	533/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	809				63
45	45	267/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	810				63
45	45	535/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	811				63
45	45	134	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	812				63
45	45	537/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	813				63
45	45	269/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	814				63
45	45	539/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	815				
45	45	132	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	816				
45	45	529/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	817				
45	45	265/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	818				
45	45	531/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	819				
45	45	133	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	820				
45	45	533/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	821				
45	45	267/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	822				
45	45	535/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	823				
45	45	134	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	824				
45	45	537/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	825				
45	45	269/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	826				
45	45	539/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	827				
46	46	135	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	828				
46	46	136	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	829				64
46	46	545/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	830				64
46	46	273/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	831				64
46	46	547/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	832				64
46	46	137	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	833				64
46	46	549/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	834				64
46	46	275/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	835				64
46	46	551/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	836				
46	46	135	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	837				
46	46	541/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	838				
46	46	271/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	839				
46	46	543/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	840				
46	46	136	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	841				
46	46	545/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	842				
46	46	273/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	843				
46	46	547/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	844				
46	46	137	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	845				
46	46	549/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	846				
46	46	275/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	847				
46	46	551/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	848				
47	47	138	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	849				65
47	47	553/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	850				65
47	47	277/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	851				65
47	47	555/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	852				
47	47	139	0.75	1/4	1/4	Chord	3/4	1	1	3/16			1/8	3/2	853				
47	47	559/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	854				
47	47	140	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	855				
47	47	561/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	856				
47	47	281/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	857				
47	47	563/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	858				
47	47	140	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	859				
47	47	138	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	860				
47	47	553/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	861				
47	47	277/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	862				
47	47	555/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	863				
47	47	139	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	864				
47	47	557/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	865				
47	47	279/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	866				
47	47	559/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	867				
47	47	140	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	868				
47	47	561/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	869				
47	47	281/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	870				
47	47	563/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	871				
48	48	141	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	872				66
48	48	142	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	873				67
48	48	569/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	874				67
48	48	285/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	875				67
48	48	571/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	876				67
48	48	143	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	877				67
48	48	573/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	878				67
48	48	287/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	879				67
48	48	575/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	880				
48	48	141	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	881				68
48	48	142	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	882				
48	48	141	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	883				
49	49	144	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	884				69
49	49	146	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	885				69
49	49	585/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	886				69
49	49	293/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	887				69
49	49	587/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	888				
49	49	144	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	889				
49	49	577/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	890				
49	49	289/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	891				
49	49	579/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	892				
49	49	145	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	893				
49	49	581/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	894				
49	49	291/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	895				
49	49	583/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	896				
49	49	146	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	897				
49	49	585/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	898				
49	49	293/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	899				
49	49	587/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	900				
50	50	147	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	901				70
50	50	591/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	902				
50	50	148	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	903				
50	50	147	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	904				
50	50	589/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	905				
50	50	295/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	906				
50	50	591/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	907				
50	50	148	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	908				
50	50	593/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	909				
50	50	297/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	910				
50	50	595/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	911				
50	50	149	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	912				
50	50	597/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	913				
50	50	299/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	914				
50	50	599/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	915				
51	51	150	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	916				71
51	51	303/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	917				71
51	51	607/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	918				71
51	51	152	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	919				71
51	51	609/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	920				71
51	51	305/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	921				71
51	51	611/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	922				
51	51	150	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	923				
51	51	601/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	924				
51	51	301/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	925				
51	51	603/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	926				
51	51	151	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	927				
51	51	605/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	928				
51	51	303/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	929				
51	51	607/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	930				
51	51	152	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	931				
51	51	609/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	932				
51	51	305/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	933				
